Region,File Name,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,AMP_ENV,RMSE,ZCR,SPEC_CENT,SPEC_BAND
Barisal,br1100.wav,-332.6894,162.2215,-50.26003,-4.4686313,-33.877537,0.013625533,-32.2916,-10.024963,-24.201384,-18.848001,-4.7018003,-7.4825506,-6.085691,0.0645256,0.02894862,0.071558693,1201.655267,1212.653895
Barisal,br1101.wav,-318.29074,139.88776,-62.675014,-6.3261,-34.38956,-9.569591,-28.951212,-17.377617,-20.65576,-16.60073,-11.790209,-15.39813,-12.509243,0.0734932,0.03181112,0.073819968,1268.857326,1233.248251
Barisal,br1102.wav,-329.32544,139.57245,-44.498493,4.0477233,-27.128805,-8.736547,-22.728828,-10.361401,-23.41244,-9.759132,-6.744091,-11.96083,-8.966249,0.061504744,0.028589249,0.082520664,1361.929214,1348.347993
Barisal,br1103.wav,-342.28247,140.2967,-45.646015,-6.482092,-44.080704,-10.972347,-29.035742,-12.989402,-27.48009,-16.836985,-11.514696,-19.95124,-10.162255,0.0759397,0.035054162,0.074984593,1232.140191,1282.841143
Barisal,br1104.wav,-380.48502,149.15622,-70.54772,4.5982776,-24.045292,-6.8861737,-17.996084,-27.163393,-10.01194,-23.309118,-11.920569,-9.22206,-11.332594,0.04249578,0.018636305,0.089834687,1348.944348,1126.291158
Barisal,br1105.wav,-342.2137,146.45609,-58.496548,-3.1501138,-22.760408,-5.6823635,-33.873165,-8.501403,-17.895674,-7.505255,-8.754434,-11.084937,-11.514243,0.045198534,0.019126873,0.094017365,1436.893071,1337.842991
Barisal,br1106.wav,-380.99368,178.73457,-49.22181,4.969502,16.771969,-18.477243,-21.796469,-5.5105863,-16.15879,1.6431892,-12.088665,-3.0525434,-6.118689,0.035334237,0.015365423,0.081319787,1174.239013,1104.717243
Barisal,br1107.wav,-385.02707,118.260025,-66.2554,8.766643,7.173057,12.2610655,-27.196995,-8.408681,-21.399288,-2.715219,-3.3192928,-5.863879,2.8772268,0.035810098,0.015382736,0.122516676,1739.614846,1399.222144
Barisal,br1108.wav,-338.1715,155.80922,-47.3336,12.680755,-23.747066,-15.723372,-20.3564,-23.079248,-15.306013,-16.592625,-12.212384,-0.6343558,-7.3673067,0.062889434,0.02951699,0.068327654,1188.089769,1162.334942
Barisal,br1109.wav,-440.41516,127.60436,-28.617565,5.348785,-13.454347,-8.177907,-21.434147,-6.951178,-13.7510395,-10.679429,-5.501371,-9.242632,-5.160773,0.036319572,0.016460365,0.19129296,2188.076207,1378.930137
Barisal,br111.wav,-485.70508,114.4098,-3.1398237,20.66365,6.197701,-7.2795095,-28.912186,-2.3725734,-6.566903,-8.492421,-14.921923,1.3702548,-1.9757651,0.025344215,0.011349324,0.178749456,2178.660385,1047.342763
Barisal,br1110.wav,-338.31335,156.34084,-50.984646,5.477452,-26.693247,-9.397273,-22.766037,-16.539114,-15.184095,-11.042118,-6.8818884,-6.6163554,-9.162777,0.06160376,0.027448494,0.093985644,1392.868428,1239.324615
Barisal,br1111.wav,-495.97873,109.71343,-27.699816,-5.4142447,-10.76519,-3.5535014,-24.83345,-12.0031,-12.274001,-6.680816,-10.562451,-1.6889436,-6.0705447,0.027987821,0.01282396,0.210257758,2457.369699,1489.932365
Barisal,br1112.wav,-345.04373,131.7404,-46.31243,1.2686905,-40.41208,-14.39352,-31.828337,-18.07374,-22.280031,-7.484732,-14.838294,-8.667919,-0.44424063,0.07588727,0.03510989,0.108187718,1537.665199,1379.044416
Barisal,br1113.wav,-328.56567,152.14189,-39.91882,-0.9277559,-28.686863,-6.9467425,-18.336485,-18.872658,-15.2500725,-2.6558425,-11.468144,-2.1876042,-0.97096264,0.06580199,0.030802194,0.075410564,1263.875615,1267.54643
Barisal,br1114.wav,-404.6156,112.0563,-47.854317,1.3578367,-20.127274,-10.907911,-26.954905,-0.1058813,-16.830833,-4.436637,5.4345727,-16.298197,-2.2754939,0.037606053,0.015495648,0.154750036,2087.656299,1463.117337
Barisal,br1115.wav,-392.69836,123.87705,-69.92715,12.659562,-14.422385,-18.901077,-29.092592,-19.37924,-10.861084,-21.437735,-5.8303256,-15.657751,-7.50987,0.04889211,0.01991646,0.109918794,1547.009829,1161.56431
Barisal,br1116.wav,-371.24887,140.6746,-79.262794,-14.9838705,-29.538733,-16.052843,-27.1327,-5.372685,-10.763332,-17.845346,-13.99081,-12.848186,-16.470337,0.060600713,0.025446767,0.090582403,1372.364815,1151.258437
Barisal,br1117.wav,-406.9843,152.68562,-43.846954,-27.693712,-21.324965,-2.0122707,-27.468004,-8.196019,-10.524364,-12.054231,-3.1703615,0.90505385,-9.830085,0.04438288,0.019386552,0.126173688,1697.602539,1353.31408
Barisal,br1118.wav,-410.42578,134.46788,-55.810818,7.9675994,-24.98612,-10.906075,-17.215502,-7.914056,-5.9456534,-10.60308,-4.7690625,-8.821916,-10.1206255,0.042948313,0.01839918,0.170284404,2059.956046,1355.241357
Barisal,br1119.wav,-354.59732,165.88493,-65.53053,-1.8391656,-25.277779,-22.426062,-12.544471,-17.669971,-10.369532,-15.206002,-8.514095,-10.961043,-16.362146,0.05827343,0.025545754,0.071255075,1131.453629,995.7085465
Barisal,br112.wav,-360.83087,181.75388,-46.875034,34.52039,-7.516737,-27.409458,-18.640043,-3.6679692,-2.9834,-11.095986,-12.166728,-5.8503203,-3.6635137,0.049669642,0.02314033,0.074676443,1108.845712,1035.143119
Barisal,br1120.wav,-410.31702,136.3236,-42.833588,-2.1433554,-28.690678,-18.075516,-16.487589,-12.61668,-9.111732,-12.122576,-7.475418,-13.083946,-12.622272,0.04746474,0.021912398,0.12722049,1655.063104,1170.160067
Barisal,br1121.wav,-358.3269,163.62073,-70.5169,-1.2852727,-32.26234,-21.46792,-14.06375,-17.28154,-8.19877,-12.291771,-7.0883718,-9.958232,-16.547285,0.05906014,0.024911031,0.078695983,1216.001612,1029.430225
Barisal,br1122.wav,-354.04788,156.18631,-76.74703,-1.7488245,-21.306131,-29.255102,-23.828215,-11.054328,-4.060316,-17.614786,-4.4194546,-10.071936,-15.503521,0.058784537,0.0236799,0.081999529,1266.448525,1031.159112
Barisal,br1123.wav,-388.08875,164.66318,-75.16978,1.9132996,-17.64013,-18.844744,-21.793295,-11.643282,-3.7335317,-15.999846,-3.2999399,-11.728547,-13.062715,0.04227508,0.01700743,0.083798579,1295.304487,1090.04198
Barisal,br1124.wav,-408.92206,134.053,-48.76643,14.460492,-17.717428,-11.381286,-20.686863,-19.196085,-12.46703,-8.653943,-11.109215,-4.305337,-8.846767,0.036814082,0.016009642,0.164071563,2006.042876,1388.31483
Barisal,br1125.wav,-349.51752,157.48466,-53.948704,14.94091,-27.773642,-14.467468,-23.09469,-18.14072,-15.625032,-6.1397243,-12.84422,-10.28686,-4.4123197,0.05604209,0.024558442,0.096070186,1432.00993,1229.044046
Barisal,br1126.wav,-375.0778,143.78821,-52.05451,-4.3545923,-23.905277,-8.5331335,-34.6122,-6.5031605,-22.739176,-14.155485,1.2306226,-15.80692,-0.3218294,0.055193353,0.023923581,0.127225022,1763.930871,1273.191452
Barisal,br1127.wav,-474.70486,85.6892,-45.69336,0.5177132,-9.823474,18.96047,-24.991173,-7.571691,-14.133205,-3.1230717,-5.133331,-10.344566,-5.3027587,0.024949795,0.010694523,0.232847847,2617.308237,1800.799619
Barisal,br1128.wav,-361.432,164.11035,-61.47778,-17.452288,-34.561245,-11.399484,-35.24234,-9.374991,-17.879374,-24.598434,-8.332955,-15.813798,-9.899181,0.056489833,0.024111135,0.075224768,1165.83081,1092.960078
Barisal,br1129.wav,-677.89984,-23.920692,-33.43975,64.06585,-2.299478,40.41484,-44.92105,15.373444,-29.010155,-0.8480267,1.6495305,-2.04146,12.304036,0.004708132,0.001969586,0.328782084,3911.166902,1660.600929
Barisal,br113.wav,-389.3504,183.51074,-25.90062,-23.767786,15.675408,-15.022649,-24.985197,-3.4467769,-6.7488165,-17.916716,-5.1536856,-1.7145747,-10.837495,0.063409016,0.031012874,0.066170606,902.459216,756.8349953
Barisal,br1130.wav,-438.6384,71.19605,-73.66541,-4.0259542,-42.808628,11.69153,-32.266716,0.35338366,-12.222951,15.921253,4.278876,-17.178076,-6.660934,0.028370176,0.012933421,0.168634897,2294.180009,1664.079281
Barisal,br1131.wav,-352.21658,157.76994,-49.09804,11.455926,-20.32033,-8.658281,-27.102833,-18.424572,-14.029823,-11.401528,-10.464335,-10.588831,-8.848751,0.050518163,0.022861853,0.072523927,1213.795299,1204.138685
Barisal,br1132.wav,-348.2613,165.29239,-48.20556,9.959813,-17.480639,-4.1925383,-29.155052,-12.950085,-15.127154,-11.387416,-10.345685,-10.657978,-5.2468376,0.049839005,0.021604374,0.069138812,1191.324818,1220.891528
Barisal,br1133.wav,-610.3101,-26.147629,-81.492,23.708536,36.561646,36.849594,-70.135284,7.152423,-8.448164,13.710085,-7.430703,-3.7034423,2.5127847,0.00690252,0.002731406,0.253190255,3301.822784,1974.102338
Barisal,br1134.wav,-356.2217,123.22744,-59.891922,19.867802,-18.201767,-4.91839,-30.23583,-8.730308,-19.893496,-10.783379,-10.1831665,-6.6269894,-4.4093757,0.037118368,0.015960986,0.101789081,1622.338866,1456.538818
Barisal,br1135.wav,-380.5317,128.12488,-56.11047,5.676489,-16.339918,-16.638847,-20.776917,-15.883228,-24.414864,-13.538967,-9.692493,-4.9878855,-0.3193529,0.047357433,0.02143296,0.086349877,1405.584574,1215.010006
Barisal,br1136.wav,-309.851,152.86278,-60.59573,12.946936,-29.107264,-8.328649,-29.186878,-10.823806,-19.335161,-12.798894,-11.911587,-10.203249,-7.3330574,0.06725134,0.02925975,0.073457439,1271.307146,1273.24406
Barisal,br1137.wav,-320.62094,148.1049,-57.480316,13.378721,-20.101126,-7.7562137,-32.253265,-8.718932,-32.93453,-17.757126,-12.989802,-15.6104355,-5.6448236,0.06406806,0.028658839,0.071187101,1265.249742,1300.793488
Barisal,br1138.wav,-482.33344,107.21646,-49.95816,14.803174,-18.973507,-2.514799,-14.514819,-18.698067,-1.135943,-11.910862,-3.635506,-5.909879,-9.239951,0.028569626,0.011593801,0.191515009,2317.943583,1249.907677
Barisal,br1139.wav,-386.3959,152.19318,-69.35659,-7.4833264,-30.375868,-18.645334,-25.230309,-17.949276,-20.32694,-18.931662,-7.466397,-15.569785,-12.774448,0.03827729,0.016347088,0.076502683,1228.069135,1116.799579
Barisal,br114.wav,-419.3912,185.21252,-21.249516,-13.554333,24.7366,-23.649109,-40.84122,-5.0651875,-1.9945673,-22.929892,-13.014077,-0.47870502,-10.275282,0.04396179,0.020759685,0.060972847,843.4471716,688.8046013
Barisal,br1140.wav,-414.74603,120.17768,-28.80086,-6.2551494,-36.685028,2.886424,-18.806362,-5.2236814,-23.811605,-2.9106553,-0.18339199,-12.138665,-2.992702,0.044044495,0.019939344,0.165059455,2164.381226,1440.141836
Barisal,br1141.wav,-531.399,7.9802203,-40.399876,22.264273,0.74174005,31.28995,-37.326054,-2.604126,-15.541735,14.501487,1.4136726,-12.687394,-1.2693471,0.015323367,0.006423672,0.275676117,3391.930069,1908.760941
Barisal,br1142.wav,-385.5674,158.78954,-30.177586,14.039219,-25.355541,-10.475399,-15.391061,-16.196177,-13.141353,-13.765652,-7.843397,-7.873545,-5.495571,0.041121703,0.018769404,0.06252719,1135.752212,1207.568519
Barisal,br1143.wav,-411.99628,174.57733,-35.372284,7.489902,-9.752986,-13.49583,-13.095838,-13.010363,-13.168613,-2.6558256,-4.8965178,-4.730212,-3.3488743,0.03766709,0.016300539,0.062957693,1033.385927,1056.183811
Barisal,br1144.wav,-387.0188,168.36371,-40.87984,2.6947634,-33.505524,-8.739377,-39.098103,-17.191532,-13.675487,-21.717733,-6.76359,-5.100719,-10.328973,0.041659396,0.017665226,0.068644867,1184.596699,1197.099585
Barisal,br1145.wav,-403.66745,155.52962,-46.320744,25.91064,-25.167517,-24.815994,-28.22338,-13.595583,-11.903882,-18.835087,-11.727766,-14.131011,-15.547468,0.037995193,0.016718553,0.0682053,1226.580251,1186.855602
Barisal,br1146.wav,-436.7213,123.17265,-28.711979,11.099076,-21.229994,-24.16652,-31.825737,-10.905097,-14.599824,-24.620716,-9.571244,-8.684444,-14.068717,0.031931575,0.013758446,0.162866154,2089.93229,1342.789203
Barisal,br1147.wav,-451.70355,139.11981,-38.31286,12.431911,-16.97133,-23.14232,-30.468628,-14.112506,-14.09503,-21.992653,-3.836597,-7.284071,-16.249157,0.03509455,0.015326582,0.169876559,2054.972589,1296.72363
Barisal,br1148.wav,-417.4192,157.2421,-38.401962,-0.38138664,-39.946884,-14.221167,-32.63408,-15.113249,-18.004356,-28.017948,-7.944114,-1.904716,-12.950204,0.036214076,0.015557789,0.090876958,1374.887216,1207.613481
Barisal,br1149.wav,-461.18353,102.87802,-21.516806,14.652185,-14.895978,-26.627066,-35.458096,-7.178885,-5.765365,-19.546602,-11.121337,-6.1668983,-4.970132,0.032889187,0.014778043,0.224813298,2631.337132,1404.633918
Barisal,br115.wav,-388.58374,207.14685,-17.495558,-22.89858,13.492998,-27.39751,-33.07999,-2.668431,-10.458185,-22.876266,-7.703454,-2.790599,-11.779406,0.05689049,0.028268224,0.048519975,703.3687654,585.2959211
Barisal,br1150.wav,-421.6956,161.67426,-43.891872,11.886086,-23.968882,-24.879576,-37.00208,-26.509045,-12.644984,-23.742857,-4.5083737,-4.744123,-16.896975,0.037726276,0.016155457,0.090315038,1305.439043,1122.767076
Barisal,br1151.wav,-482.19446,119.817085,-35.467327,21.015783,-14.292256,-26.79243,-21.1405,-24.774588,-9.698567,-11.102948,-9.067292,-3.4678955,-13.724969,0.03125231,0.013776816,0.199241408,2315.714966,1387.750704
Barisal,br1152.wav,-462.89908,118.71624,-36.502964,16.939783,-21.745394,-26.667892,-23.415632,-19.039156,-12.177149,-19.658533,-10.060443,-3.564188,-6.2751384,0.0361911,0.01556335,0.202776066,2365.908943,1310.72999
Barisal,br1153.wav,-513.1159,121.50707,-10.859588,-3.8805287,-26.368046,-12.17121,-12.656941,-14.60842,-14.219462,-17.203905,-0.35982147,1.4080038,-10.902014,0.027393108,0.012256586,0.262008773,2678.706241,1440.11189
Barisal,br1154.wav,-436.75543,162.86885,-9.264921,-3.161143,-11.534734,-26.274807,-20.585741,-11.736213,-16.148167,-24.798946,-12.771234,-3.0634959,-12.994423,0.03935541,0.017668873,0.104684781,1290.026329,979.2451151
Barisal,br1155.wav,-379.6156,181.68645,-37.638226,-2.1874938,-35.94824,-8.204285,-16.52739,-11.546935,-12.707375,-12.576854,-11.382756,-2.0155158,-2.0102375,0.05154861,0.023324793,0.078410492,1190.247958,1073.699487
Barisal,br1156.wav,-384.83002,133.34303,-49.78873,11.741683,-17.164566,5.3109903,-18.187456,-18.467468,-20.51803,-12.577193,-3.773055,-3.1228306,-3.0464787,0.03954819,0.01614798,0.097357164,1555.809444,1428.936005
Barisal,br1157.wav,-357.9775,137.92876,-61.649044,6.10072,-34.783356,-10.987736,-28.106857,-20.004868,-21.363914,-17.502262,-4.961728,-7.2268915,-8.559466,0.046332788,0.02033985,0.085416365,1399.526762,1311.66642
Barisal,br1158.wav,-370.79202,135.75977,-44.050873,31.88677,-21.39181,-7.717076,-33.34988,-11.548754,-15.097277,-14.531295,-9.508866,-1.4125108,-5.392823,0.03958308,0.017480353,0.07981076,1454.048207,1487.611606
Barisal,br1159.wav,-373.5862,130.59222,-55.817234,18.624533,-33.848396,-19.480934,-40.88225,-21.979673,-23.47355,-16.02463,-11.690497,-9.148219,0.30533147,0.043159217,0.019536665,0.080186884,1420.913136,1368.220297
Barisal,br116.wav,-415.85324,161.07845,-24.252329,-22.814844,7.4389534,-20.38184,-25.54639,-5.9119816,-11.311132,-18.173025,-4.425218,-1.736232,-12.090305,0.06222076,0.03032835,0.099912993,1107.78267,954.3803363
Barisal,br1160.wav,-449.755,125.42456,-44.353363,6.656543,-30.946867,-8.39333,-25.732143,-10.169417,-4.565112,-10.323444,-10.073934,-7.0853963,-0.65817404,0.03479614,0.014391133,0.1590596,1854.395862,1404.287602
Barisal,br1161.wav,-354.75592,160.2364,-57.665863,20.778786,-24.807577,-1.3680513,-26.675179,-16.411589,-13.894576,-17.191757,-6.3446712,-2.9853964,-6.628751,0.04251997,0.018038347,0.07267347,1245.323425,1234.64711
Barisal,br1162.wav,-513.19446,111.436455,-45.526928,10.028499,-13.186503,-11.463275,-5.531339,-8.902272,-10.547119,-17.943745,-7.2591915,-2.7125766,-13.7458515,0.020185702,0.008457691,0.23650939,2529.357994,1482.744741
Barisal,br1163.wav,-466.0748,97.31751,-33.88429,2.2082384,-21.027245,-15.362364,-22.553055,-17.315475,-8.141207,-5.985296,-2.4803145,-9.590619,-8.893032,0.03456771,0.015219488,0.260250508,2736.156447,1492.181727
Barisal,br1164.wav,-355.87125,156.06525,-50.03776,-2.3946583,-29.909426,-21.998056,-32.715996,-22.88279,-21.102268,-18.97037,-10.131401,-6.7808642,-7.663665,0.054897252,0.02476425,0.065318663,1129.608321,1098.006049
Barisal,br1165.wav,-406.70602,134.74286,-73.82661,4.095622,-7.291106,4.553564,-4.974087,-22.038082,-16.57948,-26.836569,-18.35129,-5.726331,-11.033151,0.03787883,0.016593808,0.087247136,1293.959145,1058.754823
Barisal,br1166.wav,-432.2581,135.62607,-27.619398,-1.5264758,-21.099976,-18.369394,-25.651466,-15.158645,-17.224428,-20.793173,-3.9543614,-6.0423594,-11.700524,0.03471237,0.015926855,0.155248514,1945.585584,1204.263464
Barisal,br1167.wav,-376.68277,152.80751,-33.785072,-12.790368,-49.76281,-9.779557,-30.588297,-19.689873,-25.637896,-19.963217,0.39891645,-8.147345,-11.997211,0.044846494,0.02004131,0.07202545,1228.326638,1247.755076
Barisal,br1168.wav,-404.27795,169.18439,-44.10075,-7.9280324,-31.168295,-25.981007,-20.318153,-27.77675,-19.277735,-23.058517,-15.072228,-3.4056025,-6.379398,0.038016424,0.017291814,0.064561884,1037.946821,956.4461659
Barisal,br1169.wav,-372.5642,160.21292,-58.284134,4.094637,-36.71865,-22.526882,-23.035189,-21.797298,-13.335089,-19.074142,-8.188614,-7.209677,-14.566078,0.04389341,0.019343965,0.074699101,1201.391165,1114.60341
Barisal,br117.wav,-410.34494,144.23915,0.20966084,-16.727976,-3.3917768,-17.027462,-38.29253,-11.211269,3.2529154,-6.916546,-12.295365,-0.95313543,-4.1220226,0.0689125,0.033960916,0.120568083,1438.247245,867.8246916
Barisal,br1170.wav,-468.4469,122.787346,-21.084414,-0.309084,-17.467052,-15.92446,-27.77959,-15.853027,-10.249426,-25.773125,-6.5393915,-1.2190934,-12.126601,0.032920003,0.015647152,0.200392438,2019.792478,1304.964276
Barisal,br1171.wav,-377.1108,167.46152,-44.555637,3.1340456,-32.413567,-16.390615,-31.250664,-20.346584,-20.219948,-29.107666,-7.6271386,-5.357228,-10.881372,0.044343367,0.01952422,0.071975602,1152.038176,1093.272164
Barisal,br1172.wav,-399.39328,191.60332,-41.55049,0.8189912,-34.85144,-24.024485,-18.512861,-23.34957,-18.86064,-24.993448,-11.812596,-4.508642,-16.806131,0.041225903,0.01825595,0.065382106,1037.498713,973.9667771
Barisal,br1173.wav,-503.71896,166.72842,4.464093,-12.799287,-28.363684,-16.334637,-14.142128,-9.8643055,-12.340437,-22.889143,-11.37546,-2.124674,-3.78559,0.029071335,0.013266103,0.182791655,1830.28748,1107.494742
Barisal,br1174.wav,-402.3127,166.55446,-30.299576,2.7533407,-14.757295,-27.006937,-13.636104,-25.084082,-21.69923,-7.183597,-14.630427,-3.3872104,1.1074692,0.045746043,0.021048512,0.085561376,1164.24001,1032.208141
Barisal,br1175.wav,-325.08704,162.17043,-50.374413,6.883369,-16.986057,-15.105528,-35.86509,-9.051088,-10.716133,-13.939735,-11.272933,-1.7173864,-15.353948,0.064642675,0.02969021,0.076647694,1222.337261,1197.599059
Barisal,br1176.wav,-406.65704,166.69064,-0.9239911,9.973893,-18.644794,-9.305673,-9.0684595,-24.015816,-2.8381991,-15.153933,-16.469439,7.8170714,-15.293134,0.060439408,0.02954749,0.084179234,1169.564832,1026.047653
Barisal,br1177.wav,-402.8207,137.71683,-10.991541,18.137003,-17.593998,-8.486017,-15.759371,-15.7797985,-13.255114,-3.9507966,-8.269614,-2.1173766,-6.2669654,0.053131495,0.026217883,0.108210376,1586.609132,1425.827529
Barisal,br1178.wav,-410.22772,167.3135,-2.5233567,-4.795753,-23.445152,-10.493017,-10.592116,-25.148218,-12.214491,-6.4366493,-13.038949,3.7437565,-1.1498693,0.06476254,0.031668153,0.102591176,1304.5453,945.6251672
Barisal,br1179.wav,-338.52005,195.80482,-9.567322,-0.06097327,-16.536705,-3.897343,-26.607105,-17.470922,-13.02581,-14.773308,-6.9889402,-6.0147433,-9.473048,0.0875723,0.043221485,0.057886818,905.8248373,935.5174319
Barisal,br118.wav,-372.74454,184.07071,-25.91342,-23.132511,10.961152,-16.7235,-39.457157,6.67773,-10.048054,-11.7494755,-12.738508,-3.7596433,-4.545014,0.06529894,0.030335464,0.076702074,1092.850757,989.5173483
Barisal,br1180.wav,-404.12344,147.80006,-11.399042,10.553214,-21.293652,-15.125963,-18.516825,-9.518091,-16.182285,-16.822218,-8.28266,-4.8457036,-4.1204367,0.062103946,0.032445997,0.167180249,1966.903479,1190.770241
Barisal,br1181.wav,-364.92355,153.98703,-21.979733,8.127313,-12.554174,-15.59991,-21.421555,-13.069262,-16.738039,-17.543907,-6.28085,-7.916357,-5.8991914,0.07307669,0.037614588,0.143561485,1591.907706,1152.755469
Barisal,br1182.wav,-355.11313,138.3629,-49.291634,16.380484,-19.32959,-10.577404,-22.373959,-3.138177,-8.715088,-11.997346,-4.619312,-7.3452306,-7.9425893,0.07096509,0.032168545,0.147386166,1898.440136,1310.261608
Barisal,br1183.wav,-312.0615,158.403,-70.43508,17.258326,-12.047213,-10.652545,-32.12842,-7.2292523,-7.9878507,-13.030285,-5.7259297,-2.6220572,-16.865852,0.08943884,0.039659932,0.086200334,1299.854187,1128.379587
Barisal,br1184.wav,-309.61343,166.3281,-52.34556,10.775893,-10.330774,-16.423418,-29.854935,-3.2193193,-4.324067,-12.664924,-6.4495983,0.9635059,-13.387781,0.09053921,0.040092193,0.071508846,1138.562939,1098.409029
Barisal,br1185.wav,-315.12228,165.39958,-34.196213,8.013768,-25.22758,-6.3920503,-16.663744,-7.1568727,-14.59824,-14.038701,-3.8268793,-9.811733,-4.982485,0.077062346,0.035971507,0.066437971,1096.174217,1107.732184
Barisal,br1186.wav,-325.08282,155.17644,-30.291069,18.650328,-6.556077,6.3742185,-18.361013,-18.831522,-13.126741,-11.053089,0.73680633,-2.430881,-4.2246075,0.07439554,0.03698039,0.073357744,1174.395417,1133.908054
